id_sale,id_videojuego,total_sales,na_sales,jp_sales,pal_sales,other_sales
59448,59448,19.11,6.86,6.16,0.56,5.53
59449,59449,8.44,2.63,3.97,0.14,1.7
59450,59450,3.58,1.38,0.34,0.16,1.7
59451,59451,12.55,2.49,1.52,3.69,4.85
59452,59452,18.85,7.93,2.18,0.29,8.45
59453,59453,17.07,6.41,2.54,6.02,2.1
59454,59454,10.64,2.48,1.57,0.81,5.78
59455,59455,8.63,2.79,0.7,4.65,0.49
59456,59456,5.85,4.2,1.31,0.29,0.05
59457,59457,17.67,11.72,3.36,1.89,0.7
59458,59458,17.36,5.71,3.15,5.36,3.14
59459,59459,18.52,13.23,3.86,1.41,0.02
59460,59460,15.56,5.75,0.41,0.21,9.19
59461,59461,17.1,9.02,4.93,0.8,2.35
59462,59462,5.0,3.11,0.18,0.59,1.12
59463,59463,17.34,7.65,0.0,0.8,8.89
59464,59464,17.54,4.49,1.58,10.84,0.63
59465,59465,11.02,5.75,2.08,0.22,2.97
59466,59466,1.62,0.34,0.45,0.43,0.4
59467,59467,19.73,10.49,6.31,1.73,1.2
59468,59468,5.89,2.66,1.16,0.2,1.87
59469,59469,8.24,2.59,0.24,0.6,4.81
59470,59470,1.07,0.07,0.09,0.35,0.56
59471,59471,1.67,0.85,0.41,0.07,0.34
59472,59472,9.64,5.72,2.45,1.01,0.46
59473,59473,1.86,0.81,0.41,0.46,0.18
59474,59474,6.46,3.96,1.95,0.46,0.09
59475,59475,6.77,2.57,0.42,0.71,3.07
59476,59476,1.04,0.27,0.47,0.06,0.24
59477,59477,4.67,3.98,0.1,0.37,0.22
59478,59478,6.3,3.79,0.49,1.18,0.84
59479,59479,10.01,7.34,0.47,1.18,1.02
59480,59480,15.56,8.65,0.05,4.78,2.08
59481,59481,9.23,0.77,4.27,2.99,1.2
59482,59482,2.68,1.72,0.19,0.69,0.08
59483,59483,7.67,4.37,1.94,0.09,1.27
59484,59484,17.41,3.03,4.96,2.19,7.23
59485,59485,4.57,0.98,0.86,1.99,0.74
59486,59486,18.38,9.3,5.16,0.64,3.28
59487,59487,13.65,8.91,1.47,0.07,3.2
59488,59488,16.98,5.43,7.94,0.91,2.7
59489,59489,5.97,3.28,1.52,0.45,0.72
59490,59490,0.88,0.09,0.3,0.15,0.34
59491,59491,6.32,2.31,0.61,2.85,0.55
59492,59492,0.99,0.41,0.0,0.19,0.39
59493,59493,0.76,0.32,0.04,0.2,0.2
59494,59494,7.27,1.46,1.08,2.52,2.21
59495,59495,12.07,4.86,1.74,3.99,1.48
59496,59496,18.84,7.6,3.99,0.28,6.97
59497,59497,4.05,3.14,0.03,0.3,0.58
59498,59498,11.38,7.12,0.61,1.1,2.55
59499,59499,7.75,2.37,0.28,3.14,1.96
59500,59500,12.38,3.62,2.61,0.71,5.44
59501,59501,3.57,0.6,1.15,0.37,1.45
59502,59502,4.05,0.49,0.03,0.07,3.46
59503,59503,13.69,1.84,2.6,0.96,8.29
59504,59504,15.05,9.59,1.97,0.9,2.59
59505,59505,11.27,3.12,2.6,1.7,3.85
59506,59506,7.45,3.42,0.06,3.49,0.48
59507,59507,2.03,1.38,0.15,0.22,0.28
59508,59508,14.76,3.61,2.17,7.85,1.13
59509,59509,15.34,2.73,0.74,9.92,1.95
59510,59510,11.47,0.78,5.8,2.86,2.03
59511,59511,1.64,0.66,0.39,0.16,0.43
59512,59512,4.72,2.43,1.74,0.54,0.01
59513,59513,14.27,4.65,2.74,4.55,2.33
59514,59514,17.13,13.79,1.25,0.23,1.86
59515,59515,18.03,10.75,3.27,1.11,2.9
59516,59516,12.05,6.34,3.0,2.52,0.19
59517,59517,1.81,0.9,0.24,0.01,0.66
59518,59518,6.92,0.61,5.01,1.03,0.27
59519,59519,11.07,2.52,0.22,8.15,0.18
59520,59520,18.61,1.53,13.46,0.66,2.96
59521,59521,5.46,0.52,1.74,2.99,0.21
59522,59522,3.38,0.74,0.77,1.58,0.29
59523,59523,9.53,4.6,0.25,2.43,2.25
59524,59524,8.52,3.45,0.08,4.24,0.75
59525,59525,1.95,0.35,0.32,0.47,0.81
59526,59526,15.1,3.54,1.25,8.66,1.65
59527,59527,7.08,0.81,4.04,0.73,1.5
59528,59528,6.89,4.09,1.13,1.1,0.57
59529,59529,16.73,5.12,7.42,2.46,1.73
59530,59530,13.04,6.6,0.26,0.88,5.3
59531,59531,4.5,0.56,2.34,1.25,0.35
59532,59532,17.29,2.04,2.14,10.76,2.35
59533,59533,13.23,0.42,1.84,10.57,0.4
59534,59534,2.48,0.64,0.84,0.41,0.59
59535,59535,15.6,4.88,1.34,5.32,4.06
59536,59536,4.15,3.54,0.21,0.01,0.39
59537,59537,6.31,3.3,0.91,0.17,1.93
59538,59538,16.04,3.48,3.7,8.16,0.7
59539,59539,17.82,10.11,6.91,0.76,0.04
59540,59540,12.35,4.44,3.58,3.71,0.62
59541,59541,7.6,2.31,3.04,1.31,0.94
59542,59542,6.16,2.26,0.14,2.2,1.56
59543,59543,14.15,0.91,8.98,4.09,0.17
59544,59544,1.5,1.2,0.03,0.07,0.2
59545,59545,1.17,0.39,0.38,0.03,0.37
59546,59546,16.16,7.49,4.22,2.92,1.53
59547,59547,18.39,1.9,0.47,3.68,12.34
59548,59548,4.12,1.38,1.74,0.7,0.3
59549,59549,18.43,6.75,2.08,1.36,8.24
59550,59550,2.0,0.92,0.39,0.62,0.07
59551,59551,19.15,8.03,1.46,3.88,5.78
59552,59552,0.38,0.22,0.09,0.01,0.06
59553,59553,2.71,1.05,0.68,0.33,0.65
59554,59554,15.54,11.18,0.66,2.47,1.23
59555,59555,5.57,2.93,1.79,0.32,0.53
59556,59556,10.9,1.13,4.5,3.19,2.08
59557,59557,11.21,7.55,2.04,0.04,1.58
59558,59558,4.49,1.23,0.43,1.21,1.62
59559,59559,12.43,3.23,0.98,2.51,5.71
59560,59560,12.98,3.99,0.17,6.0,2.82
59561,59561,16.31,7.21,3.95,4.05,1.1
59562,59562,14.62,4.33,5.85,3.46,0.98
59563,59563,10.06,1.64,3.08,3.33,2.01
59564,59564,19.27,14.08,1.13,3.4,0.66
59565,59565,1.27,0.36,0.6,0.24,0.07
59566,59566,16.26,5.05,4.37,1.87,4.97
59567,59567,15.64,8.91,0.87,5.77,0.09
59568,59568,6.91,3.85,0.97,1.78,0.31
59569,59569,15.26,2.24,0.72,4.72,7.58
59570,59570,4.59,3.64,0.39,0.38,0.18
59571,59571,15.02,8.68,2.62,2.68,1.04
59572,59572,9.74,5.5,1.61,1.06,1.57
59573,59573,0.28,0.11,0.04,0.08,0.05
59574,59574,2.53,0.95,0.01,0.18,1.39
59575,59575,1.27,0.47,0.0,0.64,0.16
59576,59576,4.2,1.64,0.48,0.14,1.94
59577,59577,6.19,3.18,1.78,0.48,0.75
59578,59578,7.27,3.48,0.05,2.85,0.89
59579,59579,18.45,9.41,2.95,1.89,4.2
59580,59580,8.94,6.53,1.75,0.53,0.13
59581,59581,16.69,7.84,1.66,7.08,0.11
59582,59582,18.6,14.49,1.15,1.86,1.1
59583,59583,13.37,4.8,1.2,0.34,7.03
59584,59584,16.76,8.21,6.84,1.38,0.33
59585,59585,13.4,3.46,3.31,5.01,1.62
59586,59586,7.93,5.97,0.61,0.35,1.0
59587,59587,7.75,3.25,0.98,1.56,1.96
59588,59588,9.19,3.95,0.77,0.9,3.57
59589,59589,2.06,0.83,0.03,0.52,0.68
59590,59590,14.1,3.79,0.14,2.0,8.17
59591,59591,14.54,2.56,6.23,1.38,4.37
59592,59592,18.13,9.44,3.05,1.75,3.89
59593,59593,3.34,0.42,0.69,1.66,0.57
59594,59594,12.54,1.17,9.34,1.53,0.5
59595,59595,13.85,7.07,3.34,2.16,1.28
59596,59596,11.74,4.42,6.43,0.71,0.18
59597,59597,6.38,1.06,2.25,2.45,0.62
59598,59598,2.48,0.66,0.12,0.79,0.91
59599,59599,7.71,1.75,0.35,4.03,1.58
59600,59600,10.3,7.77,0.02,0.29,2.22
59601,59601,15.27,3.75,3.43,3.58,4.51
59602,59602,12.12,5.03,4.68,2.39,0.02
59603,59603,0.23,0.03,0.06,0.05,0.09
59604,59604,6.85,1.82,0.64,0.02,4.37
59605,59605,16.25,4.98,2.68,0.37,8.22
59606,59606,11.3,1.41,4.21,3.54,2.14
59607,59607,9.96,1.87,4.46,1.76,1.87
59608,59608,5.52,1.89,0.71,1.64,1.28
59609,59609,2.82,1.88,0.26,0.29,0.39
59610,59610,6.98,5.24,1.05,0.33,0.36
59611,59611,3.53,0.14,0.29,0.88,2.22
59612,59612,4.78,0.84,1.34,0.74,1.86
59613,59613,0.53,0.24,0.14,0.04,0.11
59614,59614,6.58,4.03,0.2,1.44,0.91
59615,59615,6.78,2.6,0.02,4.05,0.11
59616,59616,10.62,2.37,3.43,1.0,3.82
59617,59617,17.55,1.15,3.45,3.48,9.47
59618,59618,2.68,0.96,0.21,0.37,1.14
59619,59619,2.32,1.22,0.6,0.05,0.45
59620,59620,4.92,1.15,0.02,3.29,0.46
59621,59621,8.18,1.72,2.01,0.93,3.52
59622,59622,12.58,5.84,4.51,0.69,1.54
59623,59623,11.94,1.9,3.87,2.9,3.27
59624,59624,11.49,2.99,2.13,4.28,2.09
59625,59625,17.77,15.39,1.16,1.12,0.1
59626,59626,8.86,0.66,1.35,5.52,1.33
59627,59627,19.1,10.4,4.19,0.72,3.79
59628,59628,2.26,0.2,0.3,1.08,0.68
59629,59629,14.67,2.02,3.61,0.95,8.09
59630,59630,14.35,10.4,0.02,0.74,3.19
59631,59631,3.99,1.58,0.04,1.61,0.76
59632,59632,3.58,0.03,2.64,0.03,0.88
59633,59633,18.5,8.29,0.31,3.57,6.33
59634,59634,7.63,4.25,1.65,1.06,0.67
59635,59635,1.28,0.39,0.15,0.05,0.69
59636,59636,18.18,10.94,2.94,3.23,1.07
59637,59637,16.47,4.22,1.78,7.85,2.62
59638,59638,11.6,1.87,0.52,0.1,9.11
59639,59639,1.02,0.66,0.01,0.28,0.07
59640,59640,19.45,9.55,1.4,2.28,6.22
59641,59641,3.79,1.12,1.56,1.04,0.07
59642,59642,8.53,3.79,1.29,2.16,1.29
59643,59643,4.74,2.07,0.21,1.26,1.2
59644,59644,15.72,3.47,1.79,7.72,2.74
59645,59645,17.65,4.92,3.77,2.38,6.58
59646,59646,9.95,2.63,3.03,0.03,4.26
59647,59647,16.36,9.78,0.33,2.57,3.68
59648,59648,6.73,2.96,0.76,2.51,0.5
59649,59649,2.14,1.22,0.02,0.26,0.64
59650,59650,17.18,7.01,8.22,0.68,1.27
59651,59651,9.98,0.72,3.6,0.34,5.32
59652,59652,3.18,1.48,0.2,0.79,0.71
59653,59653,16.94,5.2,5.31,2.18,4.25
59654,59654,16.16,8.84,2.21,3.39,1.72
59655,59655,6.56,4.08,0.09,2.29,0.1
59656,59656,13.29,4.6,3.4,1.94,3.35
59657,59657,14.7,9.58,2.04,2.3,0.78
59658,59658,2.86,1.47,0.39,0.93,0.07
59659,59659,12.71,3.4,6.06,2.89,0.36
59660,59660,19.63,3.52,5.22,5.37,5.52
59661,59661,17.36,13.63,2.18,0.37,1.18
59662,59662,5.25,1.4,0.15,1.28,2.42
59663,59663,18.28,7.31,6.29,3.01,1.67
59664,59664,7.03,1.91,0.12,0.23,4.77
59665,59665,8.56,4.18,0.27,0.15,3.96
59666,59666,11.72,2.52,2.87,1.98,4.35
59667,59667,17.38,5.06,3.59,8.17,0.56
59668,59668,16.7,1.05,2.94,11.4,1.31
59669,59669,6.74,3.37,0.22,3.05,0.1
59670,59670,14.51,8.92,0.76,0.28,4.55
59671,59671,15.42,1.81,7.87,4.65,1.09
59672,59672,11.01,5.44,0.38,3.27,1.92
59673,59673,2.05,0.45,0.53,0.71,0.36
59674,59674,18.24,6.83,2.56,2.91,5.94
59675,59675,0.12,0.07,0.01,0.02,0.02
59676,59676,2.7,1.35,1.28,0.03,0.04
59677,59677,4.39,0.6,2.73,0.21,0.85
59678,59678,3.95,2.15,0.83,0.45,0.52
59679,59679,3.37,1.85,0.7,0.18,0.64
59680,59680,15.68,3.64,1.7,10.08,0.26
59681,59681,3.23,2.15,0.27,0.2,0.61
59682,59682,8.32,3.01,1.91,2.41,0.99
59683,59683,8.92,6.28,1.25,0.06,1.33
59684,59684,1.29,0.26,0.6,0.28,0.15
59685,59685,18.89,6.2,1.1,4.55,7.04
59686,59686,19.86,8.2,5.72,4.03,1.91
59687,59687,6.55,1.74,1.56,3.25,0.0
59688,59688,14.96,11.07,1.84,0.2,1.85
59689,59689,0.14,0.05,0.03,0.01,0.05
59690,59690,3.56,1.45,0.18,0.48,1.45
59691,59691,18.26,1.59,9.39,2.16,5.12
59692,59692,11.1,5.04,2.91,0.29,2.86
59693,59693,8.0,4.31,0.06,2.31,1.32
59694,59694,16.0,1.17,9.01,3.38,2.44
59695,59695,13.72,10.95,0.3,2.34,0.13
59696,59696,5.54,2.43,0.25,0.28,2.58
59697,59697,6.6,4.16,0.84,0.98,0.62
59698,59698,3.05,1.43,0.0,0.29,1.33
59699,59699,2.08,0.7,0.03,1.25,0.1
59700,59700,3.55,1.79,1.57,0.17,0.02
59701,59701,8.58,0.99,4.32,2.4,0.87
59702,59702,18.77,6.55,9.77,1.08,1.37
59703,59703,13.22,4.6,3.65,1.38,3.59
59704,59704,4.8,1.41,0.19,2.78,0.42
59705,59705,12.05,2.51,0.5,6.44,2.6
59706,59706,7.49,2.61,0.84,1.91,2.13
59707,59707,9.03,1.43,0.6,4.75,2.25
59708,59708,5.7,2.29,0.71,0.13,2.57
59709,59709,13.74,4.23,0.15,2.46,6.9
59710,59710,13.33,4.13,6.44,1.3,1.46
59711,59711,1.83,1.14,0.06,0.43,0.2
59712,59712,0.86,0.3,0.38,0.06,0.12
59713,59713,16.62,3.05,10.28,0.15,3.14
59714,59714,6.94,0.44,4.53,1.91,0.06
59715,59715,11.17,9.22,1.28,0.48,0.19
59716,59716,15.95,7.54,0.85,3.91,3.65
59717,59717,14.96,5.23,5.41,3.4,0.92
59718,59718,3.66,2.21,0.35,0.93,0.17
59719,59719,5.15,2.38,0.89,1.54,0.34
59720,59720,6.91,3.5,1.29,0.62,1.5
59721,59721,1.83,0.53,0.26,0.33,0.71
59722,59722,8.97,6.35,1.64,0.65,0.33
59723,59723,6.22,0.91,0.4,2.07,2.84
59724,59724,3.75,2.24,0.11,1.21,0.19
59725,59725,6.06,1.5,1.12,0.9,2.54
59726,59726,17.36,8.92,1.57,3.34,3.53
59727,59727,18.44,2.08,8.74,6.1,1.52
59728,59728,8.89,5.87,0.63,0.32,2.07
59729,59729,7.41,4.24,1.38,0.7,1.09
59730,59730,2.13,0.73,0.33,0.98,0.09
59731,59731,6.43,3.8,1.62,0.35,0.66
59732,59732,14.05,1.41,1.72,1.69,9.23
59733,59733,13.15,8.66,2.5,0.47,1.52
59734,59734,19.9,11.77,1.03,5.78,1.32
59735,59735,1.85,0.7,0.04,0.21,0.9
59736,59736,19.1,11.82,4.71,2.35,0.22
59737,59737,18.15,10.21,5.26,0.81,1.87
59738,59738,8.9,4.61,2.39,1.65,0.25
59739,59739,7.41,3.11,2.81,0.76,0.73
59740,59740,18.59,5.04,7.21,4.95,1.39
59741,59741,7.54,3.68,0.88,1.11,1.87
59742,59742,12.96,9.01,2.01,0.9,1.04
59743,59743,14.0,4.74,4.11,4.64,0.51
59744,59744,2.83,0.58,1.83,0.21,0.21
59745,59745,4.68,3.94,0.06,0.63,0.05
59746,59746,3.03,0.88,1.06,0.62,0.47
59747,59747,17.46,10.85,3.01,1.9,1.7
59748,59748,5.97,1.84,0.67,3.16,0.3
59749,59749,18.14,8.2,5.89,0.41,3.64
59750,59750,9.13,2.5,0.48,0.15,6.0
59751,59751,19.56,4.81,2.45,6.84,5.46
59752,59752,11.97,1.63,0.09,0.73,9.52
59753,59753,3.93,2.12,0.63,0.33,0.85
59754,59754,3.09,0.33,0.1,2.6,0.06
59755,59755,9.2,6.37,0.26,0.89,1.68
59756,59756,19.35,5.78,2.57,5.58,5.42
59757,59757,4.6,2.54,0.22,1.1,0.74
59758,59758,8.34,2.51,2.84,0.24,2.75
59759,59759,18.06,13.11,0.25,1.0,3.7
59760,59760,5.44,1.59,2.04,0.43,1.38
59761,59761,9.65,0.81,3.64,0.75,4.45
59762,59762,13.78,2.08,1.34,9.05,1.31
59763,59763,4.98,1.6,1.31,1.07,1.0
59764,59764,8.45,3.29,2.34,2.55,0.27
59765,59765,3.46,1.92,0.04,1.06,0.44
59766,59766,13.43,2.66,9.6,0.69,0.48
59767,59767,11.25,5.01,0.75,3.99,1.5
59768,59768,15.24,3.39,1.15,3.07,7.63
59769,59769,16.54,4.04,0.1,10.82,1.58
59770,59770,15.38,6.61,0.24,6.95,1.58
59771,59771,14.47,11.79,0.87,1.7,0.11
59772,59772,5.67,2.65,0.78,0.0,2.24
59773,59773,13.74,5.91,3.08,2.53,2.22
59774,59774,16.4,10.84,2.73,0.58,2.25
59775,59775,11.46,8.45,1.43,0.89,0.69
59776,59776,13.86,3.31,5.52,2.17,2.86
59777,59777,11.42,4.69,3.08,1.07,2.58
59778,59778,15.55,8.35,4.69,1.89,0.62
59779,59779,11.65,3.4,4.72,2.32,1.21
59780,59780,14.26,10.57,2.23,0.29,1.17
59781,59781,7.19,2.91,0.89,1.68,1.71
59782,59782,7.13,0.93,0.0,1.43,4.77
59783,59783,0.88,0.1,0.24,0.53,0.01
59784,59784,5.62,3.34,1.89,0.28,0.11
59785,59785,14.75,6.06,1.83,4.68,2.18
59786,59786,17.38,8.43,5.38,3.42,0.15
59787,59787,15.94,4.48,1.58,5.31,4.57
59788,59788,4.34,1.08,0.65,0.67,1.94
59789,59789,11.96,6.12,1.55,0.13,4.16
59790,59790,6.25,1.95,1.45,1.23,1.62
59791,59791,16.03,9.75,3.26,0.29,2.73
59792,59792,19.76,5.66,0.91,2.83,10.36
59793,59793,19.95,14.26,0.06,2.06,3.57
59794,59794,12.83,6.96,1.9,0.68,3.29
59795,59795,4.89,2.5,1.61,0.21,0.57
59796,59796,7.18,3.82,2.19,0.51,0.66
59797,59797,8.9,0.32,5.74,2.49,0.35
59798,59798,5.57,1.83,0.82,0.16,2.76
59799,59799,2.03,0.29,0.28,0.56,0.9
59800,59800,13.29,3.25,0.48,2.69,6.87
59801,59801,8.46,0.37,5.63,1.94,0.52
59802,59802,2.23,1.08,0.12,0.86,0.17
59803,59803,11.37,1.45,0.09,5.62,4.21
59804,59804,14.96,1.52,0.06,7.83,5.55
59805,59805,17.3,6.61,7.8,1.22,1.67
59806,59806,4.9,4.02,0.33,0.01,0.54
59807,59807,19.81,14.29,1.09,1.14,3.29
59808,59808,14.54,9.61,4.16,0.57,0.2
59809,59809,13.57,10.01,0.72,0.06,2.78
59810,59810,18.89,5.42,3.65,2.33,7.49
59811,59811,10.63,3.48,4.04,1.29,1.82
59812,59812,13.7,10.65,0.6,1.37,1.08
59813,59813,17.99,14.26,2.25,0.51,0.97
59814,59814,3.82,0.91,1.67,0.3,0.94
59815,59815,7.15,3.51,0.89,2.15,0.6
59816,59816,2.96,1.91,0.53,0.3,0.22
59817,59817,3.03,1.08,0.72,0.03,1.2
59818,59818,16.73,14.42,0.64,1.2,0.47
59819,59819,15.25,8.09,3.71,2.8,0.65
59820,59820,12.18,6.76,0.78,4.17,0.47
59821,59821,2.58,1.33,0.13,0.46,0.66
59822,59822,11.98,4.22,1.49,0.41,5.86
59823,59823,0.8,0.37,0.12,0.02,0.29
59824,59824,15.37,3.55,3.69,3.69,4.44
59825,59825,16.52,11.44,0.93,0.85,3.3
59826,59826,5.46,3.11,0.35,0.33,1.67
59827,59827,12.68,5.47,0.06,5.28,1.87
59828,59828,4.99,2.62,0.98,0.27,1.12
59829,59829,15.68,8.68,0.52,1.05,5.43
59830,59830,3.85,0.23,1.62,0.48,1.52
59831,59831,16.82,2.13,1.4,7.25,6.04
59832,59832,12.2,3.06,3.11,5.43,0.6
59833,59833,3.33,2.41,0.48,0.16,0.28
59834,59834,4.82,2.19,2.24,0.13,0.26
59835,59835,8.47,3.29,1.13,0.34,3.71
59836,59836,4.14,1.99,0.31,0.75,1.09
59837,59837,17.01,10.22,1.12,2.73,2.94
59838,59838,13.66,2.77,7.73,0.87,2.29
59839,59839,3.59,2.21,0.77,0.32,0.29
59840,59840,1.23,0.46,0.19,0.33,0.25
59841,59841,13.68,2.57,8.91,1.53,0.67
59842,59842,18.04,7.39,4.27,5.11,1.27
59843,59843,9.48,1.98,1.43,3.9,2.17
59844,59844,17.37,0.73,1.77,9.03,5.84
59845,59845,17.58,6.05,4.82,1.78,4.93
59846,59846,12.09,4.74,3.49,3.15,0.71
59847,59847,13.73,5.63,1.31,3.68,3.11
59848,59848,17.12,4.58,3.31,4.8,4.43
59849,59849,2.2,1.12,0.47,0.51,0.1
59850,59850,16.0,5.05,7.16,2.42,1.37
59851,59851,19.24,4.69,0.83,0.22,13.5
59852,59852,3.66,1.71,0.01,1.15,0.79
59853,59853,16.71,11.61,2.53,0.77,1.8
59854,59854,10.32,7.91,0.07,0.09,2.25
59855,59855,6.58,3.21,2.11,0.85,0.41
59856,59856,1.64,1.04,0.02,0.34,0.24
59857,59857,9.77,4.82,1.15,1.5,2.3
59858,59858,2.86,1.2,0.15,1.26,0.25
59859,59859,15.3,4.72,1.28,0.8,8.5
59860,59860,8.79,2.19,3.51,1.12,1.97
59861,59861,14.02,2.66,8.62,0.59,2.15
59862,59862,7.74,4.63,0.63,1.52,0.96
59863,59863,15.19,5.47,1.95,4.17,3.6
59864,59864,9.06,1.86,2.59,3.66,0.95
59865,59865,9.87,1.09,1.63,1.11,6.04
59866,59866,9.45,2.58,2.95,1.6,2.32
59867,59867,18.31,10.22,1.8,4.6,1.69
59868,59868,16.81,10.78,0.22,3.89,1.92
59869,59869,16.37,0.73,7.29,4.0,4.35
59870,59870,8.42,2.34,3.5,0.26,2.32
59871,59871,15.64,10.87,0.75,1.51,2.51
59872,59872,12.37,6.84,4.15,0.95,0.43
59873,59873,19.23,11.02,5.91,0.21,2.09
59874,59874,6.29,4.16,0.9,0.27,0.96
59875,59875,7.92,2.7,1.91,0.45,2.86
59876,59876,3.09,2.16,0.68,0.05,0.2
59877,59877,4.93,1.68,0.08,0.72,2.45
59878,59878,10.36,6.67,1.31,1.98,0.4
59879,59879,8.64,4.66,0.32,1.1,2.56
59880,59880,10.0,3.9,0.5,3.18,2.42
59881,59881,8.49,4.61,0.27,1.58,2.03
59882,59882,14.52,8.21,0.97,3.63,1.71
59883,59883,18.52,9.91,0.25,7.44,0.92
59884,59884,8.02,2.21,0.16,2.09,3.56
59885,59885,19.76,14.76,0.37,1.08,3.55
59886,59886,13.7,7.78,2.4,2.15,1.37
59887,59887,11.6,3.08,4.9,0.45,3.17
59888,59888,19.84,2.77,11.65,1.36,4.06
59889,59889,8.32,1.54,2.6,0.71,3.47
59890,59890,1.69,0.83,0.27,0.46,0.13
59891,59891,10.76,5.97,1.27,2.87,0.65
59892,59892,8.56,4.03,0.04,4.48,0.01
59893,59893,1.33,0.75,0.0,0.5,0.08
59894,59894,12.91,5.34,2.44,4.88,0.25
59895,59895,18.75,2.55,12.77,1.03,2.4
59896,59896,10.66,1.26,0.75,3.17,5.48
59897,59897,16.4,9.3,4.24,0.78,2.08
59898,59898,4.42,2.44,0.07,1.16,0.75
59899,59899,5.14,0.48,2.29,2.18,0.19
59900,59900,18.54,7.61,0.52,3.42,6.99
59901,59901,8.53,2.06,1.52,2.12,2.83
59902,59902,5.73,2.67,2.51,0.22,0.33
59903,59903,6.08,1.2,0.25,2.88,1.75
59904,59904,5.47,2.35,2.38,0.62,0.12
59905,59905,2.39,0.31,0.8,0.79,0.49
59906,59906,18.33,6.77,6.52,2.36,2.68
59907,59907,12.28,1.63,0.74,1.05,8.86
59908,59908,16.2,11.7,3.47,0.53,0.5
59909,59909,19.74,7.93,0.95,0.47,10.39
59910,59910,16.72,0.54,11.23,3.18,1.77
59911,59911,11.64,1.59,1.27,1.16,7.62
59912,59912,12.57,9.04,0.61,1.22,1.7
59913,59913,17.82,6.46,3.49,6.65,1.22
59914,59914,3.91,1.48,0.29,1.65,0.49
59915,59915,14.22,2.9,4.41,1.45,5.46
59916,59916,7.84,4.27,0.64,2.7,0.23
59917,59917,14.33,5.83,6.5,0.61,1.39
59918,59918,10.96,2.07,7.22,0.48,1.19
59919,59919,11.9,7.48,1.15,2.1,1.17
59920,59920,0.29,0.11,0.01,0.0,0.17
59921,59921,19.04,11.11,5.46,1.55,0.92
59922,59922,6.98,4.76,1.14,0.39,0.69
59923,59923,8.14,6.1,1.27,0.24,0.53
59924,59924,15.43,7.61,0.57,4.33,2.92
59925,59925,19.96,3.17,12.94,2.03,1.82
59926,59926,5.56,1.81,2.38,1.02,0.35
59927,59927,19.68,3.59,12.11,2.91,1.07
59928,59928,9.26,3.28,2.01,0.87,3.1
59929,59929,8.68,0.82,6.09,0.6,1.17
59930,59930,16.7,8.64,3.46,1.85,2.75
59931,59931,2.53,0.5,0.52,0.85,0.66
59932,59932,14.77,12.13,0.85,1.3,0.49
59933,59933,16.71,8.26,3.63,3.25,1.57
59934,59934,18.96,10.14,3.46,2.44,2.92
59935,59935,5.1,0.33,4.17,0.57,0.03
59936,59936,16.69,6.02,4.4,3.96,2.31
59937,59937,12.97,3.89,3.19,1.38,4.51
59938,59938,9.85,1.13,3.81,1.89,3.02
59939,59939,2.01,0.31,1.63,0.02,0.05
59940,59940,5.45,1.58,1.49,1.02,1.36
59941,59941,5.97,1.56,0.69,2.28,1.44
59942,59942,3.67,0.4,0.45,2.8,0.02
59943,59943,16.66,8.71,4.89,2.26,0.8
59944,59944,17.97,7.56,0.65,1.34,8.42
59945,59945,16.98,12.6,3.83,0.04,0.51
59946,59946,2.6,1.41,0.5,0.62,0.07
59947,59947,19.31,4.1,0.12,9.92,5.17
59948,59948,7.76,2.27,4.01,0.58,0.9
59949,59949,13.2,7.67,1.67,1.17,2.69
59950,59950,14.77,9.82,0.77,2.76,1.42
59951,59951,15.16,6.55,3.24,3.59,1.78
59952,59952,1.51,0.8,0.05,0.25,0.41
59953,59953,7.59,1.63,3.08,0.32,2.56
59954,59954,8.52,1.39,4.86,1.82,0.45
59955,59955,1.19,0.3,0.04,0.61,0.24
59956,59956,4.39,1.88,0.56,1.74,0.21
59957,59957,12.58,2.25,6.19,0.12,4.02
59958,59958,1.58,1.0,0.09,0.26,0.23
59959,59959,7.61,4.46,1.51,0.08,1.56
59960,59960,16.24,12.2,0.45,0.3,3.29
59961,59961,12.39,2.93,2.95,4.51,2.0
59962,59962,11.98,8.98,1.51,1.19,0.3
59963,59963,17.68,12.71,1.51,0.28,3.18
59964,59964,13.95,3.26,6.39,0.77,3.53
59965,59965,18.67,9.59,0.09,4.57,4.42
59966,59966,13.12,10.75,0.96,1.12,0.29
59967,59967,13.4,7.03,2.9,0.7,2.77
59968,59968,14.93,3.03,0.56,3.76,7.58
59969,59969,13.99,8.69,1.31,3.41,0.58
59970,59970,19.68,13.77,4.87,0.15,0.89
59971,59971,9.16,2.3,1.9,2.53,2.43
59972,59972,14.42,8.72,2.68,1.59,1.43
59973,59973,12.78,8.0,0.11,4.41,0.26
59974,59974,15.18,10.45,2.58,1.9,0.25
59975,59975,18.58,10.91,5.44,1.4,0.83
59976,59976,6.89,4.01,0.37,1.45,1.06
59977,59977,13.75,6.64,1.84,1.32,3.95
59978,59978,2.83,1.36,0.23,0.82,0.42
59979,59979,8.28,1.46,1.25,3.74,1.83
59980,59980,6.81,0.81,5.92,0.08,0.0
59981,59981,4.31,1.68,0.98,0.73,0.92
59982,59982,19.15,10.27,2.44,4.3,2.14
59983,59983,2.97,0.81,0.48,0.52,1.16
